indx,Symbol,Name,LastSale,MarketCap,IPOyear,Sector,Industry,Summary Quote,Exchange,minutedata
0,TFSC,1347 Capital Corp.,9.6,$57.1M,2014.0,Finance,Business Services,http://www.nasdaq.com/symbol/tfsc,NASDAQ,True
1,TFSCR,1347 Capital Corp.,0.3,,2014.0,Finance,Business Services,http://www.nasdaq.com/symbol/tfscr,NASDAQ,False
2,TFSCU,1347 Capital Corp.,10.19,$42.59M,2014.0,,,http://www.nasdaq.com/symbol/tfscu,NASDAQ,False
3,TFSCW,1347 Capital Corp.,0.23,,2014.0,Finance,Business Services,http://www.nasdaq.com/symbol/tfscw,NASDAQ,False
4,PIH,"1347 Property Insurance Holdings, Inc.",7.56,$48.07M,2014.0,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/pih,NASDAQ,True
5,FLWS,"1-800 FLOWERS.COM, Inc.",11.56,$748.01M,1999.0,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/flws,NASDAQ,True
6,FCTY,"1st Century Bancshares, Inc",6.8705,$69.85M,,Finance,Major Banks,http://www.nasdaq.com/symbol/fcty,NASDAQ,True
7,FCCY,1st Constitution Bancorp (NJ),11.52,$86.3M,,Finance,Savings Institutions,http://www.nasdaq.com/symbol/fccy,NASDAQ,True
8,SRCE,1st Source Corporation,32.63,$810.54M,,Finance,Major Banks,http://www.nasdaq.com/symbol/srce,NASDAQ,True
9,VNET,"21Vianet Group, Inc.",17.39,$1.15B,2011.0,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/vnet,NASDAQ,True
10,TWOU,"2U, Inc.",25.4,$1.04B,2014.0,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/twou,NASDAQ,True
11,DGLD,3X Inverse Gold ETN Velocityshares,71.2692,$9.69M,,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/dgld,NASDAQ,True
12,JOBS,"51job, Inc.",33.9,$2B,2004.0,Technology,Diversified Commercial Services,http://www.nasdaq.com/symbol/jobs,NASDAQ,True
13,SIXD,"6D Global Technologies, Inc.",8.3599,$653.54M,,Consumer Services,Professional Services,http://www.nasdaq.com/symbol/sixd,NASDAQ,True
14,EGHT,8x8 Inc,8.87,$797.13M,,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/eght,NASDAQ,True
15,AVHI,"A V Homes, Inc.",15.97,$356.76M,,Capital Goods,Homebuilding,http://www.nasdaq.com/symbol/avhi,NASDAQ,True
16,SHLM,"A. Schulman, Inc.",48.15,$1.4B,1972.0,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/shlm,NASDAQ,True
17,AAON,"AAON, Inc.",23.85,$1.29B,,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/aaon,NASDAQ,True
18,ABAX,"ABAXIS, Inc.",63.1,$1.42B,1992.0,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/abax,NASDAQ,True
19,ABY,Abengoa Yield plc,34.29,$2.74B,2014.0,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/aby,NASDAQ,True
20,ABGB,"Abengoa, S.A.",18.83,$3.16B,2013.0,Consumer Services,Military/Government/Technical,http://www.nasdaq.com/symbol/abgb,NASDAQ,True
21,ABMD,"ABIOMED, Inc.",70.72,$2.91B,,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/abmd,NASDAQ,True
22,AXAS,Abraxas Petroleum Corporation,3.35,$355.74M,,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/axas,NASDAQ,True
23,ACTG,Acacia Research Corporation,10.6,$540.05M,,Miscellaneous,Multi-Sector Companies,http://www.nasdaq.com/symbol/actg,NASDAQ,True
24,ACHC,"Acadia Healthcare Company, Inc.",70.205,$4.67B,,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/achc,NASDAQ,True
25,ACAD,ACADIA Pharmaceuticals Inc.,31.49,$3.15B,1985.0,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/acad,NASDAQ,True
26,ACST,"Acasti Pharma, Inc.",0.4601,$48.97M,,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/acst,NASDAQ,True
27,AXDX,"Accelerate Diagnostics, Inc.",22.7,$1.01B,,Capital Goods,Biotechnology: Laboratory Analytical Instruments,http://www.nasdaq.com/symbol/axdx,NASDAQ,True
28,XLRN,Acceleron Pharma Inc.,34.58,$1.13B,2013.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/xlrn,NASDAQ,True
29,ANCX,Access National Corporation,18.74,$196.25M,,Finance,Savings Institutions,http://www.nasdaq.com/symbol/ancx,NASDAQ,True
30,ARAY,Accuray Incorporated,9.74,$764.49M,2007.0,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/aray,NASDAQ,True
31,ACRX,"AcelRx Pharmaceuticals, Inc.",4.01,$175.3M,2011.0,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/acrx,NASDAQ,True
32,ACET,Aceto Corporation,21.9,$637.49M,,Health Care,Other Pharmaceuticals,http://www.nasdaq.com/symbol/acet,NASDAQ,True
33,AKAO,"Achaogen, Inc.",7.86,$141.72M,2014.0,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/akao,NASDAQ,True
34,ACHN,"Achillion Pharmaceuticals, Inc.",10.19,$1.2B,2006.0,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/achn,NASDAQ,True
35,ACIW,"ACI Worldwide, Inc.",21.48,$2.49B,,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/aciw,NASDAQ,True
36,ACNB,ACNB Corporation,20.3,$122.12M,,Finance,Major Banks,http://www.nasdaq.com/symbol/acnb,NASDAQ,True
37,ACOR,"Acorda Therapeutics, Inc.",33.51,$1.43B,2006.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/acor,NASDAQ,True
38,ACFN,"Acorn Energy, Inc.",0.5,$13.24M,,Consumer Services,Military/Government/Technical,http://www.nasdaq.com/symbol/acfn,NASDAQ,True
39,ACTS,"Actions Semiconductor Co., Ltd.",1.52,$130.72M,2005.0,Technology,Semiconductors,http://www.nasdaq.com/symbol/acts,NASDAQ,True
40,ACPW,"Active Power, Inc.",2.22,$51.42M,2000.0,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/acpw,NASDAQ,True
41,ATVI,"Activision Blizzard, Inc",22.64,$16.37B,,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/atvi,NASDAQ,True
42,ACTA,Actua Corporation,15.52,$627.69M,,Technology,EDP Services,http://www.nasdaq.com/symbol/acta,NASDAQ,True
43,ACUR,"Acura Pharmaceuticals, Inc.",0.9396,$45.99M,,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/acur,NASDAQ,True
44,ACXM,Acxiom Corporation,18.62,$1.44B,,Technology,EDP Services,http://www.nasdaq.com/symbol/acxm,NASDAQ,True
45,ADMS,"Adamas Pharmaceuticals, Inc.",17.71,$313.56M,2014.0,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/adms,NASDAQ,True
46,ADMP,Adamis Pharmaceuticals Corporation,3.84,$51.19M,,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/admp,NASDAQ,True
47,ADUS,Addus HomeCare Corporation,23.55,$259.28M,2009.0,Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/adus,NASDAQ,True
48,AEY,"ADDvantage Technologies Group, Inc.",2.36,$23.7M,,Consumer Services,Office Equipment/Supplies/Services,http://www.nasdaq.com/symbol/aey,NASDAQ,True
49,ADEP,"Adept Technology, Inc.",5.92,$77.57M,,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/adep,NASDAQ,True
50,ADMA,ADMA Biologics Inc,9.26,$86.04M,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/adma,NASDAQ,True
51,ADBE,Adobe Systems Incorporated,75.68,$37.86B,1986.0,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/adbe,NASDAQ,True
52,ADTN,"ADTRAN, Inc.",18.82,$1.01B,1994.0,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/adtn,NASDAQ,True
53,AEIS,"Advanced Energy Industries, Inc.",25.7,$1.05B,1995.0,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/aeis,NASDAQ,True
54,AMD,"Advanced Micro Devices, Inc.",2.69,$2.09B,,Technology,Semiconductors,http://www.nasdaq.com/symbol/amd,NASDAQ,True
55,ADXS,"Advaxis, Inc.",15.65,$425.82M,,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/adxs,NASDAQ,True
56,ADXSW,"Advaxis, Inc.",11.5,,,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/adxsw,NASDAQ,False
57,ADVS,"Advent Software, Inc.",43.6,$2.28B,1995.0,Technology,EDP Services,http://www.nasdaq.com/symbol/advs,NASDAQ,True
58,MULT,AdvisorShares Sunrise Global Multi-Strategy ETF,24.178,$2.42M,,,,http://www.nasdaq.com/symbol/mult,NASDAQ,True
59,YPRO,AdvisorShares YieldPro ETF,23.69,$67.52M,,,,http://www.nasdaq.com/symbol/ypro,NASDAQ,True
60,AEGR,"Aegerion Pharmaceuticals, Inc.",25.45,$726.33M,2010.0,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/aegr,NASDAQ,True
61,AEGN,Aegion Corp,18.02,$672.81M,,Basic Industries,Water Supply,http://www.nasdaq.com/symbol/aegn,NASDAQ,True
62,AEHR,Aehr Test Systems,2.06,$26.44M,1997.0,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/aehr,NASDAQ,True
63,AMTX,"Aemetis, Inc",4.09,$84.96M,,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/amtx,NASDAQ,True
64,AEPI,AEP Industries Inc.,56.28,$286.08M,1986.0,Capital Goods,Specialty Chemicals,http://www.nasdaq.com/symbol/aepi,NASDAQ,True
65,AERI,"Aerie Pharmaceuticals, Inc.",30.89,$742.81M,2013.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/aeri,NASDAQ,True
66,AVAV,"AeroVironment, Inc.",26.45,$617.1M,2007.0,Capital Goods,Aerospace,http://www.nasdaq.com/symbol/avav,NASDAQ,True
67,AEZS,AEterna Zentaris Inc.,0.55,$49.81M,,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/aezs,NASDAQ,True
68,AFMD,Affimed N.V.,6.46,$154.94M,2014.0,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/afmd,NASDAQ,True
69,AFFX,"Affymetrix, Inc.",12.43,$928.71M,1996.0,Capital Goods,Biotechnology: Laboratory Analytical Instruments,http://www.nasdaq.com/symbol/affx,NASDAQ,True
70,AGEN,Agenus Inc.,5.28,$373.61M,2000.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/agen,NASDAQ,True
71,AGRX,"Agile Therapeutics, Inc.",9.55,$211.57M,2014.0,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/agrx,NASDAQ,True
72,AGYS,"Agilysys, Inc.",9.79,$223.43M,,Technology,EDP Services,http://www.nasdaq.com/symbol/agys,NASDAQ,True
73,AGIO,"Agios Pharmaceuticals, Inc.",94.35,$3.51B,2013.0,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/agio,NASDAQ,True
74,AIRM,Air Methods Corporation,46.32,$1.82B,,Transportation,Transportation Services,http://www.nasdaq.com/symbol/airm,NASDAQ,True
75,AIRT,"Air T, Inc.",24.33,$57.66M,,Transportation,Air Freight/Delivery Services,http://www.nasdaq.com/symbol/airt,NASDAQ,True
76,ATSG,"Air Transport Services Group, Inc",9.21,$598.18M,,Transportation,Air Freight/Delivery Services,http://www.nasdaq.com/symbol/atsg,NASDAQ,True
77,AMCN,AirMedia Group Inc,2.02,$120.33M,2007.0,Technology,Advertising,http://www.nasdaq.com/symbol/amcn,NASDAQ,True
78,AIXG,Aixtron SE,7.68,$865.49M,,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/aixg,NASDAQ,True
79,AKAM,"Akamai Technologies, Inc.",70.84,$12.67B,1999.0,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/akam,NASDAQ,True
80,AKBA,"Akebia Therapeutics, Inc.",9.19,$187.21M,2014.0,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/akba,NASDAQ,True
81,AKER,Akers Biosciences Inc,4.78,$24.59M,2014.0,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,http://www.nasdaq.com/symbol/aker,NASDAQ,True
82,AKRX,"Akorn, Inc.",47.24,$5.38B,,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/akrx,NASDAQ,True
83,ALSK,"Alaska Communications Systems Group, Inc.",1.66,$82.75M,1999.0,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/alsk,NASDAQ,True
84,AMRI,"Albany Molecular Research, Inc.",17.72,$580.25M,1999.0,Health Care,Biotechnology: Commercial Physical & Biological Resarch,http://www.nasdaq.com/symbol/amri,NASDAQ,True
85,ABDC,Alcentra Capital Corp.,13.55,$183.15M,2014.0,,,http://www.nasdaq.com/symbol/abdc,NASDAQ,True
86,ADHD,Alcobra Ltd.,5.69,$120.5M,2013.0,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/adhd,NASDAQ,True
87,ALDR,"Alder BioPharmaceuticals, Inc.",26.89,$1.02B,2014.0,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/aldr,NASDAQ,True
88,ALDX,"Aldeyra Therapeutics, Inc.",10.15,$69.93M,2014.0,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/aldx,NASDAQ,True
89,ALXN,"Alexion Pharmaceuticals, Inc.",169.94,$34.35B,1996.0,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/alxn,NASDAQ,True
90,ALXA,"Alexza Pharmaceuticals, Inc.",2.04,$39.59M,2006.0,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/alxa,NASDAQ,True
91,ALCO,"Alico, Inc.",50.69,$373.63M,,Consumer Non-Durables,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/alco,NASDAQ,True
92,ALGN,"Align Technology, Inc.",52.75,$4.26B,2001.0,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/algn,NASDAQ,True
93,ALIM,"Alimera Sciences, Inc.",4.64,$205.8M,2010.0,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/alim,NASDAQ,True
94,ALKS,Alkermes plc,60.1,$8.9B,1991.0,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/alks,NASDAQ,True
95,ALGT,Allegiant Travel Company,161.9,$2.82B,2006.0,Transportation,Air Freight/Delivery Services,http://www.nasdaq.com/symbol/algt,NASDAQ,True
96,ALLB,"Alliance Bancorp, Inc. of Pennsylvania",21.5,$86.57M,,Finance,Savings Institutions,http://www.nasdaq.com/symbol/allb,NASDAQ,True
97,AFOP,"Alliance Fiber Optic Products, Inc.",17.4,$310.03M,2000.0,Technology,Semiconductors,http://www.nasdaq.com/symbol/afop,NASDAQ,True
98,AIQ,"Alliance HealthCare Services, Inc.",22.87,$245.81M,2001.0,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/aiq,NASDAQ,True
99,AHGP,"Alliance Holdings GP, L.P.",50.77,$3.04B,2006.0,Energy,Coal Mining,http://www.nasdaq.com/symbol/ahgp,NASDAQ,True
100,ARLP,"Alliance Resource Partners, L.P.",33.02,$2.45B,1999.0,Energy,Coal Mining,http://www.nasdaq.com/symbol/arlp,NASDAQ,True
101,AHPI,"Allied Healthcare Products, Inc.",1.66,$13.33M,1992.0,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/ahpi,NASDAQ,True
102,AMOT,"Allied Motion Technologies, Inc.",33.84,$311.76M,,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/amot,NASDAQ,True
103,ALQA,"Alliqua BioMedical, Inc.",5.14,$86.48M,,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/alqa,NASDAQ,True
104,ALLT,Allot Communications Ltd.,9.23,$307.93M,2006.0,Technology,Computer Communications Equipment,http://www.nasdaq.com/symbol/allt,NASDAQ,True
105,MDRX,"Allscripts Healthcare Solutions, Inc.",11.77,$2.12B,,Technology,EDP Services,http://www.nasdaq.com/symbol/mdrx,NASDAQ,True
106,AFAM,Almost Family Inc,46.55,$441.31M,,Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/afam,NASDAQ,True
107,ALNY,"Alnylam Pharmaceuticals, Inc.",104.41,$8.77B,2004.0,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/alny,NASDAQ,True
108,AOSL,Alpha and Omega Semiconductor Limited,8.9,$237.25M,2010.0,Technology,Semiconductors,http://www.nasdaq.com/symbol/aosl,NASDAQ,True
109,ATEC,"Alphatec Holdings, Inc.",1.41,$140.79M,2006.0,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/atec,NASDAQ,True
110,ALTR,Altera Corporation,43.1,$12.97B,1988.0,Technology,Semiconductors,http://www.nasdaq.com/symbol/altr,NASDAQ,True
111,ASPS,Altisource Portfolio Solutions S.A.,15.0,$301.98M,,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/asps,NASDAQ,True
112,AIMC,Altra Industrial Motion Corp.,28.3,$746.83M,2006.0,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/aimc,NASDAQ,True
113,AMAG,"AMAG Pharmaceuticals, Inc.",53.96,$1.65B,,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/amag,NASDAQ,True
114,AMRN,Amarin Corporation PLC,2.36,$417.94M,,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/amrn,NASDAQ,True
115,AMRK,"A-Mark Precious Metals, Inc.",10.08,$70.18M,,Basic Industries,Other Specialty Stores,http://www.nasdaq.com/symbol/amrk,NASDAQ,True
116,AMZN,"Amazon.com, Inc.",372.25,$172.87B,1997.0,Consumer Services,Catalog/Specialty Distribution,http://www.nasdaq.com/symbol/amzn,NASDAQ,True
117,AMBC,"Ambac Financial Group, Inc.",25.38,$1.14B,,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/ambc,NASDAQ,True
118,AMBCW,"Ambac Financial Group, Inc.",13.75,,,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/ambcw,NASDAQ,False
119,AMBA,"Ambarella, Inc.",74.0,$2.28B,2012.0,Technology,Semiconductors,http://www.nasdaq.com/symbol/amba,NASDAQ,True
120,EPAX,"Ambassadors Group, Inc.",2.52,$43.56M,,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/epax,NASDAQ,True
121,AMCX,AMC Networks Inc.,75.33,$5.43B,,Consumer Services,Television Services,http://www.nasdaq.com/symbol/amcx,NASDAQ,True
122,DOX,Amdocs Limited,53.7,$8.34B,,Technology,EDP Services,http://www.nasdaq.com/symbol/dox,NASDAQ,True
123,AMDA,Amedica Corporation,0.31,$8.29M,2014.0,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/amda,NASDAQ,True
124,AMED,Amedisys Inc,27.21,$916.24M,,Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/amed,NASDAQ,True
125,UHAL,Amerco,326.95,$6.41B,,Consumer Services,Rental/Leasing Companies,http://www.nasdaq.com/symbol/uhal,NASDAQ,True
126,ASBI,Ameriana Bancorp,17.13,$51.76M,,Finance,Savings Institutions,http://www.nasdaq.com/symbol/asbi,NASDAQ,True
127,ATAX,"America First Multifamily Investors, L.P.",5.53,$333.2M,,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/atax,NASDAQ,True
128,AMOV,"America Movil, S.A.B. de C.V.",21.28,$73.19B,,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/amov,NASDAQ,True
129,AAL,"American Airlines Group, Inc.",49.175,$34.26B,,Transportation,Air Freight/Delivery Services,http://www.nasdaq.com/symbol/aal,NASDAQ,True
130,AGNC,American Capital Agency Corp.,21.42,$7.56B,2008.0,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/agnc,NASDAQ,True
131,AGNCB,American Capital Agency Corp.,25.31,$8.93B,,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/agncb,NASDAQ,True
132,AGNCP,American Capital Agency Corp.,26.36,,,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/agncp,NASDAQ,True
133,MTGE,American Capital Mortgage Investment Corp.,18.02,$921.99M,2011.0,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/mtge,NASDAQ,True
134,MTGEP,American Capital Mortgage Investment Corp.,25.1336,$50.27M,,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/mtgep,NASDAQ,True
135,ACSF,"American Capital Senior Floating, Ltd.",13.35,$133.5M,2014.0,,,http://www.nasdaq.com/symbol/acsf,NASDAQ,True
136,ACAS,"American Capital, Ltd.",15.08,$4.11B,1997.0,,,http://www.nasdaq.com/symbol/acas,NASDAQ,True
137,ANCI,American Caresource Holdings Inc,2.6,$17.46M,,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/anci,NASDAQ,True
138,AETI,"American Electric Technologies, Inc.",4.25,$34.92M,,Energy,Industrial Machinery/Components,http://www.nasdaq.com/symbol/aeti,NASDAQ,True
139,AMIC,American Independence Corp.,10.4,$84.02M,,Finance,Accident &Health Insurance,http://www.nasdaq.com/symbol/amic,NASDAQ,True
140,AMNB,"American National Bankshares, Inc.",22.55,$196.43M,,Finance,Major Banks,http://www.nasdaq.com/symbol/amnb,NASDAQ,True
141,ANAT,American National Insurance Company,98.06,$2.64B,,Finance,Life Insurance,http://www.nasdaq.com/symbol/anat,NASDAQ,True
142,APEI,"American Public Education, Inc.",30.86,$531.58M,2007.0,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/apei,NASDAQ,True
143,ARII,"American Railcar Industries, Inc.",50.42,$1.08B,2006.0,Capital Goods,Railroads,http://www.nasdaq.com/symbol/arii,NASDAQ,True
144,ARCP,"American Realty Capital Properties, Inc.",9.92,$8.98B,2011.0,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/arcp,NASDAQ,True
145,ARCPP,"American Realty Capital Properties, Inc.",24.04,$1.03B,,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/arcpp,NASDAQ,True
146,AMRB,American River Bankshares,9.56,$73.47M,,Finance,Major Banks,http://www.nasdaq.com/symbol/amrb,NASDAQ,True
147,ASEI,"American Science and Engineering, Inc.",50.95,$376.37M,,Health Care,Medical Electronics,http://www.nasdaq.com/symbol/asei,NASDAQ,True
148,AMSWA,"American Software, Inc.",10.23,$288.93M,,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/amswa,NASDAQ,True
149,AMSC,American Superconductor Corporation,6.85,$6.56M,1991.0,Consumer Durables,Metal Fabrications,http://www.nasdaq.com/symbol/amsc,NASDAQ,True
150,AMWD,American Woodmark Corporation,54.77,$871.08M,1986.0,Basic Industries,Forest Products,http://www.nasdaq.com/symbol/amwd,NASDAQ,True
151,CRMT,"America&#39;s Car-Mart, Inc.",54.06,$463.58M,,Consumer Durables,Automotive Aftermarket,http://www.nasdaq.com/symbol/crmt,NASDAQ,True
152,ABCB,Ameris Bancorp,26.87,$865.37M,1994.0,Finance,Major Banks,http://www.nasdaq.com/symbol/abcb,NASDAQ,True
153,AMSF,"AMERISAFE, Inc.",46.19,$873.92M,2005.0,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/amsf,NASDAQ,True
154,ASRV,AmeriServ Financial Inc.,3.0,$56.56M,,Finance,Major Banks,http://www.nasdaq.com/symbol/asrv,NASDAQ,True
155,ASRVP,AmeriServ Financial Inc.,26.94,,,Finance,Major Banks,http://www.nasdaq.com/symbol/asrvp,NASDAQ,True
156,ATLO,Ames National Corporation,24.69,$229.89M,,Finance,Major Banks,http://www.nasdaq.com/symbol/atlo,NASDAQ,True
157,AMGN,Amgen Inc.,155.88,$118.29B,1983.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/amgn,NASDAQ,True
158,FOLD,"Amicus Therapeutics, Inc.",10.95,$1.05B,2007.0,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/fold,NASDAQ,True
159,AMKR,"Amkor Technology, Inc.",8.75,$2.08B,1998.0,Technology,Semiconductors,http://www.nasdaq.com/symbol/amkr,NASDAQ,True
160,AMPH,"Amphastar Pharmaceuticals, Inc.",14.95,$666.24M,2014.0,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/amph,NASDAQ,True
161,AMSG,Amsurg Corp.,63.47,$3.07B,,Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/amsg,NASDAQ,True
162,AMSGP,Amsurg Corp.,124.0,$213.9M,,Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/amsgp,NASDAQ,True
163,ASYS,"Amtech Systems, Inc.",11.32,$147.83M,,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/asys,NASDAQ,True
164,AFSI,"AmTrust Financial Services, Inc.",57.24,$4.69B,,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/afsi,NASDAQ,True
165,AMRS,"Amyris, Inc.",2.43,$192.15M,2010.0,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/amrs,NASDAQ,True
166,ANAC,"Anacor Pharmaceuticals, Inc.",57.06,$2.48B,2010.0,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/anac,NASDAQ,True
167,ANAD,"ANADIGICS, Inc.",1.38,$120.99M,1995.0,Technology,Semiconductors,http://www.nasdaq.com/symbol/anad,NASDAQ,True
168,ADI,"Analog Devices, Inc.",62.24,$19.4B,,Technology,Semiconductors,http://www.nasdaq.com/symbol/adi,NASDAQ,True
169,ALOG,Analogic Corporation,88.16,$1.09B,1972.0,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/alog,NASDAQ,True
170,ANCB,Anchor Bancorp,21.68,$55.28M,2011.0,Finance,Banks,http://www.nasdaq.com/symbol/ancb,NASDAQ,True
171,ABCW,Anchor BanCorp Wisconsin Inc.,34.7,$331.28M,2014.0,Finance,Banks,http://www.nasdaq.com/symbol/abcw,NASDAQ,True
172,AMCF,Andatee China Marine Fuel Services Corporation,1.17,$12M,2010.0,Energy,Oil Refining/Marketing,http://www.nasdaq.com/symbol/amcf,NASDAQ,True
173,ANGI,"Angie&#39;s List, Inc.",5.95,$348.17M,2011.0,Consumer Services,Advertising,http://www.nasdaq.com/symbol/angi,NASDAQ,True
174,ANGO,"AngioDynamics, Inc.",17.82,$638.33M,2004.0,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/ango,NASDAQ,True
175,ANIP,"ANI Pharmaceuticals, Inc.",64.41,$734.21M,,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/anip,NASDAQ,True
176,ANIK,Anika Therapeutics Inc.,40.87,$594.51M,,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/anik,NASDAQ,True
177,ANSS,"ANSYS, Inc.",86.99,$7.83B,1996.0,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/anss,NASDAQ,True
